Date/Time	MERRA C~ws50~Mean	MERRA E~ws50~Mean	MERRA N~ws50~Mean	MERRA S~ws50~Mean	MERRA W~ws50~Mean
22/09/2009 19:00	11.7518	38.7211	12.5132	13.2706	18.8938
22/09/2009 20:00	10.5329	17.0824	11.21	14.2344	11.9749
22/09/2009 21:00	12.7607	35.0783	13.8477	17.5938	24.3577
22/09/2009 22:00	14.7137	35.4979	15.1134	20.1517	33.9508
22/09/2009 23:00	13.6448	49.393	14.4545	18.44	34.0304
23/09/2009 00:00	10.9598	34.4515	11.3375	15.5797	14.301
23/09/2009 01:00	11.3924	16.0762	12.6972	19.2081	28.5972
23/09/2009 02:00	11.1223	24.4179	11.7724	15.0072	13.8687
23/09/2009 03:00	13.4805	44.2716	14.1049	19.43	30.3057
23/09/2009 04:00	10.5015	29.1616	11.5367	17.7353	28.2918
23/09/2009 05:00	11.2157	42.4653	11.0234	13.6461	19.0819
23/09/2009 06:00	12.7316	31.7193	13.0941	13.9529	15.0008
23/09/2009 07:00	12.4793	14.0956	12.6778	13.5187	37.5528
23/09/2009 08:00	13.572	27.4838	14.4135	17.0233	37.9666
23/09/2009 09:00	11.3385	21.4621	12.0538	13.689	16.3002
23/09/2009 10:00	13.1278	16.1146	13.2293	16.1091	30.104
23/09/2009 11:00	11.5139	33.9541	11.9454	13.952	28.0179
23/09/2009 12:00	11.4172	23.2134	11.875	15.7176	29.3528
23/09/2009 13:00	14.1645	41.5847	13.5375	15.3772	26.6336
23/09/2009 14:00	12.1871	31.9409	12.2964	16.2024	36.5404
23/09/2009 15:00	15.4032	42.9088	16.7355	23.3938	20.2126
23/09/2009 16:00	11.2616	38.0143	11.7396	16.7678	30.1565
23/09/2009 17:00	13.0499	25.7953	13.555	19.0051	15.7298
23/09/2009 18:00	10.8473	18.8594	11.2041	15.2141	20.0874
23/09/2009 19:00	11.2019	11.6679	10.9756	16.905	17.305
23/09/2009 20:00	14.1388	38.7415	15.1899	18.4001	38.7486
23/09/2009 21:00	10.1361	28.4684	10.5	14.1083	27.5338
23/09/2009 22:00	9.037	25.1618	9.2889	14.2638	21.7357
23/09/2009 23:00	9.7475	20.3104	9.5298	13.7666	25.8938
24/09/2009 00:00	11.6663	31.6271	12.6229	14.5111	29.9528
24/09/2009 01:00	9.7131	34.7929	10.6989	13.4412	21.7065
24/09/2009 02:00	10.681	21.1808	11.7145	15.9013	27.1611
24/09/2009 03:00	10.6339	11.2324	10.3253	13.9898	29.3576
24/09/2009 04:00	13.3309	45.0071	13.1728	15.027	25.0734
24/09/2009 05:00	13.0726	14.7628	12.6845	16.2161	16.0485
24/09/2009 06:00	13.5217	16.9827	14.8546	18.7808	21.3078
24/09/2009 07:00	12.6665	14.5457	12.2007	12.9893	36.4429
24/09/2009 08:00	14.6135	16.0436	14.8422	20.0696	32.3717
24/09/2009 09:00	12.8905	31.9214	13.1821	17.1442	17.7013
24/09/2009 10:00	12.024	32.4981	13.104	17.2407	18.4989
24/09/2009 11:00	11.1907	32.9286	11.9364	18.1619	13.3187
24/09/2009 12:00	12.917	15.5811	13.789	17.5277	15.9241
24/09/2009 13:00	10.7995	33.196	11.1315	17.2361	29.3979
24/09/2009 14:00	9.5726	23.1603	9.81	11.77	21.5909
24/09/2009 15:00	12.5362	43.7853	12.2171	13.5451	35.1116
24/09/2009 16:00	10.9192	16.6597	11.5079	17.4552	26.502
24/09/2009 17:00	10.3957	19.4391	9.6722	14.4156	31.3507
24/09/2009 18:00	11.7782	15.9427	11.729	15.1921	29.2578
24/09/2009 19:00	13.1207	42.2273	14.2012	18.5282	14.4013
24/09/2009 20:00	13.4283	41.3375	14.1886	15.6549	29.1532
24/09/2009 21:00	10.0074	27.4562	10.1534	14.299	24.1599
24/09/2009 22:00	13.2921	16.2015	14.3239	15.8122	18.3497
24/09/2009 23:00	12.7938	21.8792	13.0245	14.3306	21.4785
25/09/2009 00:00	12.5044	34.7645	12.642	16.0457	36.7984
25/09/2009 01:00	10.1252	10.7364	9.8346	11.35	15.2708
25/09/2009 02:00	12.3841	38.0613	12.2832	16.4211	24.8202
25/09/2009 03:00	12.0232	40.854	11.9414	14.2908	16.3154
25/09/2009 04:00	10.8426	40.4325	11.2502	15.3419	18.267
25/09/2009 05:00	10.3479	23.5072	11.0573	14.9422	22.708
25/09/2009 06:00	9.9694	32.2142	10.4829	14.716	25.6165
25/09/2009 07:00	8.4543	19.5144	9.285	13.4189	23.9693
25/09/2009 08:00	7.9034	24.6271	7.9509	8.8067	16.2103
25/09/2009 09:00	8.2648	20.9429	8.1766	9.1244	12.9053
25/09/2009 10:00	7.5344	24.0893	7.9062	10.0946	15.9214
25/09/2009 11:00	7.1132	17.9908	7.8507	10.5949	21.4548
25/09/2009 12:00	7.6571	27.3833	7.4919	10.3119	12.3274
25/09/2009 13:00	9.3206	10.7242	9.6275	12.1889	22.4192
25/09/2009 14:00	6.1508	18.985	6.7616	7.7656	8.1469
25/09/2009 15:00	6.9611	14.9354	7.4824	10.7827	8.6683
25/09/2009 16:00	6.965	7.3971	7.4229	9.2756	17.5478
25/09/2009 17:00	7.0283	26.793	6.6546	8.3253	16.041
25/09/2009 18:00	9.1955	14.1895	10.4638	12.1239	13.4668
25/09/2009 19:00	7.7796	12.1012	7.8393	10.0656	11.0108
25/09/2009 20:00	7.0057	9.1287	6.9754	8.8468	19.2472
25/09/2009 21:00	7.0238	13.964	6.9108	9.0327	21.0698
25/09/2009 22:00	7.8434	14.2732	7.9496	10.8291	23.1232
25/09/2009 23:00	9.3217	29.4897	9.7073	13.4	23.2914
26/09/2009 00:00	8.3158	9.3529	9.1552	13.0421	13.0331
26/09/2009 01:00	9.1582	35.1245	9.365	12.01	24.9688
26/09/2009 02:00	8.8664	19.2155	9.1129	12.3453	12.7918
26/09/2009 03:00	11.0408	15.2275	11.8543	13.4981	22.1971
26/09/2009 04:00	10.3083	40.8716	9.651	11.0827	17.49
26/09/2009 05:00	11.6182	25.1984	11.9628	13.194	16.0738
26/09/2009 06:00	11.2745	36.4235	10.5155	12.9917	17.6861
26/09/2009 07:00	9.9964	12.7872	10.4515	14.7057	20.1013
26/09/2009 08:00	10.6611	16.271	10.8085	13.833	20.1813
26/09/2009 09:00	11.7316	17.1304	12.0546	14.6013	34.2808
26/09/2009 10:00	10.2991	36.33	9.7741	11.0301	19.3954
26/09/2009 11:00	11.7143	37.2025	12.2959	15.6686	15.8873
26/09/2009 12:00	8.9005	20.6057	9.3382	13.5881	17.4873
26/09/2009 13:00	8.9179	15.2683	9.0617	11.2305	17.6484
26/09/2009 14:00	8.5189	26.132	8.8566	11.5474	11.85
26/09/2009 15:00	8.3101	29.1133	8.4825	10.5804	10.8712
26/09/2009 16:00	7.8107	10.4148	8.1916	10.7091	19.7671
26/09/2009 17:00	11.121	37.4477	10.8136	16.5727	22.6919
26/09/2009 18:00	10.9467	15.4571	10.453	15.7634	22.4421
26/09/2009 19:00	13.5826	46.7838	13.2381	14.8775	18.0986
26/09/2009 20:00	14.1705	56.4954	15.6015	18.7354	36.2932
26/09/2009 21:00	11.3445	34.7903	11.3265	12.7528	25.3808
26/09/2009 22:00	10.1537	15.8873	9.7983	13.9328	23.5935
26/09/2009 23:00	10.1554	24.6171	10.0714	11.0724	14.0882
27/09/2009 00:00	10.3658	36.5568	10.5204	11.7769	20.382
27/09/2009 01:00	9.804	30.4339	10.0768	12.9513	13.9849
27/09/2009 02:00	11.1166	35.9417	11.3807	17.3308	29.8363
27/09/2009 03:00	14.3053	32.0211	14.5139	18.6093	42.8834
27/09/2009 04:00	10.5029	17.6693	9.898	14.628	12.1573
27/09/2009 05:00	10.1959	38.2102	11.0283	16.946	12.6644
27/09/2009 06:00	10.7562	38.8209	10.831	16.021	18.1397
27/09/2009 07:00	11.3915	29.5033	12.5485	15.426	22.7564
27/09/2009 08:00	10.4291	14.8433	10.7801	16.2046	29.2443
27/09/2009 09:00	11.2881	26.8405	12.6645	19.5127	26.3825
27/09/2009 10:00	12.8725	49.3869	12.2438	17.8382	14.5278
27/09/2009 11:00	11.0384	16.5098	12.0554	12.9145	17.4409
27/09/2009 12:00	11.9347	31.6036	13.2581	13.9078	21.5716
27/09/2009 13:00	14.1927	31.8598	14.4825	21.3647	19.8302
27/09/2009 14:00	14.5819	29.8609	14.5289	15.5102	16.5205
27/09/2009 15:00	13.1861	19.5343	13.7058	19.3367	28.0504
27/09/2009 16:00	15.7442	19.4782	15.8941	22.1849	23.937
27/09/2009 17:00	14.0249	34.6071	13.2072	15.4137	27.2677
27/09/2009 18:00	16.9886	20.8338	17.3875	21.8186	49.7946
27/09/2009 19:00	14.7981	29.9318	14.8427	19.8334	28.4938
27/09/2009 20:00	15.1396	20.5845	16.539	19.6308	37.9987
27/09/2009 21:00	19.0054	61.2571	18.9971	20.2791	26.7644
27/09/2009 22:00	14.2528	19.6012	14.8457	17.6604	27.3105
27/09/2009 23:00	14.2077	36.4954	13.7901	18.142	28.7054
28/09/2009 00:00	16.6217	40.8695	16.3351	22.7598	33.8158
28/09/2009 01:00	12.8144	31.1577	12.4589	18.333	26.2496
28/09/2009 02:00	13.8312	46.503	15.2525	16.467	40.8313
28/09/2009 03:00	14.4335	49.3225	15.4458	19.0163	16.8537
28/09/2009 04:00	11.259	31.1644	11.1908	15.8008	17.7546
28/09/2009 05:00	13.1404	13.147	13.4912	15.9184	21.3171
28/09/2009 06:00	9.5731	35.2389	10.1078	15.7274	22.0666
28/09/2009 07:00	10.8094	39.552	10.7355	11.8503	30.8657
28/09/2009 08:00	8.0515	31.433	8.6414	12.702	10.543
28/09/2009 09:00	10.6791	16.0435	10.6526	15.6229	21.664
28/09/2009 10:00	7.8123	22.0094	8.2912	9.0547	23.9254
28/09/2009 11:00	8.3854	30.2332	8.3128	10.0658	18.5559
28/09/2009 12:00	8.9303	20.7123	9.2477	11.3682	24.439
28/09/2009 13:00	8.5388	29.6224	8.3221	9.2094	17.4125
28/09/2009 14:00	8.7361	33.2395	8.9451	9.6253	10.5986
28/09/2009 15:00	9.5188	37.572	10.055	14.9053	24.9087
28/09/2009 16:00	6.9746	19.5937	6.9508	8.5463	12.8615
28/09/2009 17:00	8.3353	15.6412	8.2039	12.4927	17.9576
28/09/2009 18:00	8.471	11.4983	8.2249	9.6212	12.669
28/09/2009 19:00	7.4471	26.227	7.3431	8.202	8.5115
28/09/2009 20:00	6.776	7.8224	6.5774	7.9888	14.266
28/09/2009 21:00	8.4761	16.6801	8.9773	12.9035	12.3714
28/09/2009 22:00	6.2608	15.2201	5.8016	8.584	9.2446
28/09/2009 23:00	5.8928	10.2572	6.0849	9.6228	15.0724
29/09/2009 00:00	5.5485	18.5654	5.4856	8.9539	16.7476
29/09/2009 01:00	5.9593	21.8842	6.7885	9.0361	16.758
29/09/2009 02:00	3.8635	12.409	4.5023	6.0657	10.2593
29/09/2009 03:00	5.7997	14.4137	6.1913	8.6401	11.9613
29/09/2009 04:00	6.6051	14.2125	6.8597	7.6106	11.1796
29/09/2009 05:00	5.3623	6.4844	5.6811	8.8757	10.2795
29/09/2009 06:00	5.6917	8.5906	5.8756	7.8826	12.3779
29/09/2009 07:00	6.4073	12.3425	5.7859	7.9336	16.9236
29/09/2009 08:00	4.1774	7.3436	4.7113	6.3979	5.0557
29/09/2009 09:00	6.3273	7.3348	6.1245	6.8573	10.8951
29/09/2009 10:00	7.489	14.5128	7.171	8.8186	11.4296
29/09/2009 11:00	11.3968	38.7575	12.3091	12.8915	27.0524
29/09/2009 12:00	8.9793	10.9452	9.1574	11.821	23.5276
29/09/2009 13:00	9.2271	29.452	10.0214	11.5483	21.574
29/09/2009 14:00	10.0571	38.1352	9.6839	14.4313	22.8743
29/09/2009 15:00	7.518	18.3965	7.3797	7.8639	17.712
29/09/2009 16:00	9.9031	14.3542	10.7246	12.8459	20.0095
29/09/2009 17:00	9.9492	11.5503	10.4077	16.2766	19.4332
29/09/2009 18:00	10.2353	41.3741	9.9752	13.8125	14.6739
29/09/2009 19:00	8.8028	31.5967	9.6198	10.7087	15.4982
29/09/2009 20:00	9.1971	10.9077	9.9124	11.4311	20.1155
29/09/2009 21:00	8.3702	13.401	9.1454	12.3667	18.9559
29/09/2009 22:00	8.7364	12.5966	8.8686	10.0116	9.8757
29/09/2009 23:00	6.3416	9.8373	6.2793	7.6974	13.3112
30/09/2009 00:00	7.5996	15.5623	7.3835	11.6603	20.6338
30/09/2009 01:00	5.1626	20.2788	5.1274	7.5516	9.304
30/09/2009 02:00	4.2721	7.5068	3.8032	4.7723	5.8591
30/09/2009 03:00	3.3834	6.2361	2.8139	4.0361	9.8071
30/09/2009 04:00	2.3244	8.2724	2.5361	3.7835	4.0959
30/09/2009 05:00	2.3362	7.3126	2.1454	2.6936	6.9866
30/09/2009 06:00	2.5725	5.5332	2.3708	3.5758	6.7799
30/09/2009 07:00	3.4373	12.3832	2.9894	4.5299	7.4664
30/09/2009 08:00	6.7855	8.2844	6.5739	9.5243	10.8549
30/09/2009 09:00	11.4377	25.3953	11.8297	15.5236	32.3254
30/09/2009 10:00	10.3991	41.7021	10.8648	14.6279	21.5318
30/09/2009 11:00	14.9772	57.4444	15.1502	15.845	37.9334
30/09/2009 12:00	15.8806	19.4222	16.0563	22.9803	32.288
30/09/2009 13:00	21.0153	27.1346	22.7839	32.6814	57.1062
30/09/2009 14:00	19.1377	43.6374	20.4453	27.9955	35.8988
30/09/2009 15:00	20.8347	47.1265	22.2102	26.1009	58.7243
30/09/2009 16:00	18.5599	51.6725	19.3993	21.896	20.0432
30/09/2009 17:00	22.4114	29.8796	22.3479	31.8328	51.9287
30/09/2009 18:00	20.333	63.7355	20.6685	31.4951	55.3623
30/09/2009 19:00	23.16	54.4764	23.8852	26.7038	62.9278
30/09/2009 20:00	21.0267	28.9982	21.6589	28.6219	31.4451
30/09/2009 21:00	21.5155	54.89	22.1509	31.457	51.5386
30/09/2009 22:00	18.1933	44.406	18.8263	22.7297	24.7567
30/09/2009 23:00	26.5574	64.0321	26.0148	38.8586	64.3679
01/10/2009 00:00	21.2848	23.4442	20.5297	29.5811	26.8587
01/10/2009 01:00	18.2689	63.1883	18.8485	23.4485	46.5943
01/10/2009 02:00	16.0139	21.3406	16.1573	19.1127	46.7871
01/10/2009 03:00	19.6045	52.7694	19.7199	25.247	23.5
01/10/2009 04:00	18.0954	48.8761	18.7803	21.3439	42.2942
01/10/2009 05:00	17.038	62.155	16.6311	20.0401	29.3822
01/10/2009 06:00	16.3764	63.4867	16.779	20.4835	39.2607
01/10/2009 07:00	13.1457	40.7176	13.8437	16.5939	32.5622
01/10/2009 08:00	11.139	34.7522	11.1249	15.7636	18.9103
01/10/2009 09:00	13.8425	52.0169	14.0441	15.0128	30.1642
01/10/2009 10:00	13.8235	39.9381	13.8974	14.7252	17.4334
01/10/2009 11:00	10.9103	25.2386	10.7641	11.4119	23.5858
01/10/2009 12:00	10.0425	11.1862	10.3603	13.8686	20.6287
01/10/2009 13:00	12.6521	16.9579	13.7786	19.8154	33.0035
01/10/2009 14:00	12.3714	38.6269	12.6847	15.0332	34.1615
01/10/2009 15:00	11.6059	26.0489	12.3024	14.7306	25.8681
01/10/2009 16:00	13.2028	52.1635	13.3053	15.8985	25.7352
01/10/2009 17:00	11.6741	32.801	11.3527	16.381	33.9405
01/10/2009 18:00	12.2472	43.7655	12.4982	17.6457	13.0035
01/10/2009 19:00	11.0322	13.4384	10.4109	11.5098	19.2969
01/10/2009 20:00	10.9413	20.3148	11.436	14.2627	17.0056
01/10/2009 21:00	9.5887	14.4025	9.2162	14.0416	22.2245
01/10/2009 22:00	11.3435	24.9598	11.1829	16.954	27.8811
01/10/2009 23:00	10.2577	17.9426	11.2504	12.5281	13.512
02/10/2009 00:00	12.7434	41.5288	13.5855	16.4424	18.1711
02/10/2009 01:00	12.9094	17.6188	13.256	16.7563	20.7348
02/10/2009 02:00	11.8997	42.0486	12.7077	15.0358	25.4072
02/10/2009 03:00	14.2997	24.9258	14.4243	19.2113	38.893
02/10/2009 04:00	12.0213	27.366	12.2482	18.5797	26.9685
02/10/2009 05:00	12.878	37.9011	14.1084	21.2356	21.0166
02/10/2009 06:00	11.8857	17.111	12.1742	18.0076	26.4306
02/10/2009 07:00	11.6445	30.1148	12.3293	17.2608	31.2596
02/10/2009 08:00	9.8348	37.9977	9.9738	11.586	20.4314
02/10/2009 09:00	13.1163	30.0302	13.2973	14.1494	15.1403
02/10/2009 10:00	12.4248	21.2563	12.3781	17.9643	20.1074
02/10/2009 11:00	11.8675	24.0431	11.6418	16.7533	33.0756
02/10/2009 12:00	7.9778	26.4362	8.3655	10.2569	15.1648
02/10/2009 13:00	8.5802	9.8247	9.3766	12.0824	13.9698
02/10/2009 14:00	11.0087	20.9245	10.7395	11.4659	22.8388
02/10/2009 15:00	9.965	31.6811	10.4986	14.8871	18.447
02/10/2009 16:00	11.6289	39.8861	11.7939	17.7657	16.5411
02/10/2009 17:00	13.2543	46.0954	14.1923	14.6499	30.9553
02/10/2009 18:00	12.8069	30.537	13.956	20.9972	37.7401
02/10/2009 19:00	12.3538	24.5849	12.7804	16.4377	15.3158
02/10/2009 20:00	15.6813	25.7463	16.8389	25.0735	28.5956
02/10/2009 21:00	14.7011	29.454	14.9936	22.2704	31.5939
02/10/2009 22:00	15.6858	22.9292	16.7648	23.6593	33.9001
02/10/2009 23:00	14.0608	46.5746	14.8479	22.529	40.3954
03/10/2009 00:00	17.0939	43.4154	17.6737	18.6077	23.5636
03/10/2009 01:00	14.179	55.6715	14.4987	16.0973	21.9358
03/10/2009 02:00	15.8901	44.103	16.5119	20.5146	35.3754
03/10/2009 03:00	13.2016	19.5461	12.9119	15.7379	14.8858
03/10/2009 04:00	14.3973	27.2295	14.8952	18.2272	14.8084
03/10/2009 05:00	12.9785	36.4428	13.3461	16.4437	27.1568
03/10/2009 06:00	14.224	43.0135	13.6948	20.3341	33.8016
03/10/2009 07:00	14.1999	18.683	14.7562	15.7795	23.3594
03/10/2009 08:00	9.9602	30.0375	10.1375	13.9465	12.3388
03/10/2009 09:00	9.454	33.9006	9.6341	11.6484	26.2485
03/10/2009 10:00	9.2582	23.4746	9.7869	11.1601	9.5455
03/10/2009 11:00	9.9511	27.2335	9.9202	13.2104	25.737
03/10/2009 12:00	12.1998	35.2037	12.9067	14.3987	30.0844
03/10/2009 13:00	11.3258	30.8119	11.2955	15.7115	19.8022
03/10/2009 14:00	11.8321	18.7227	11.3729	17.1624	31.5642
03/10/2009 15:00	10.8568	16.7549	11.0219	13.5523	31.0349
03/10/2009 16:00	10.0236	20.7242	10.4892	13.9072	10.4451
03/10/2009 17:00	10.8942	41.7924	12.0057	15.2803	20.6012
03/10/2009 18:00	11.4442	19.0072	12.5787	16.474	30.3547
03/10/2009 19:00	16.5234	54.979	16.7309	22.8992	31.4973
03/10/2009 20:00	11.0318	39.3276	11.2449	15.1423	25.4954
03/10/2009 21:00	15.2145	29.8266	16.0494	22.7949	29.23
03/10/2009 22:00	12.4349	19.0013	13.0781	15.5865	36.8378
03/10/2009 23:00	15.3743	38.4115	15.8248	18.775	31.2917
04/10/2009 00:00	12.2715	20.8793	13.4545	17.5999	31.3791
04/10/2009 01:00	13.2688	33.0529	13.958	19.2461	20.6939
04/10/2009 02:00	12.6473	42.0464	12.9122	18.4768	25.6995
04/10/2009 03:00	15.7099	55.0693	16.5623	23.8614	41.9566
04/10/2009 04:00	21.2046	65.4067	22.138	30.8199	54.5239
04/10/2009 05:00	16.818	55.5206	17.5673	18.9795	49.2264
04/10/2009 06:00	13.9464	28.501	14.7217	18.1153	33.9306
04/10/2009 07:00	17.1297	36.572	17.1414	17.982	46.8013
04/10/2009 08:00	20.3806	30.1367	19.8265	29.7114	48.7253
04/10/2009 09:00	16.914	43.8192	17.2658	20.4398	46.2078
04/10/2009 10:00	16.2416	35.3821	16.3224	21.4517	35.5666
04/10/2009 11:00	14.7488	53.4736	15.321	21.3908	31.3461
04/10/2009 12:00	19.1924	65.8023	18.9802	23.0281	43.9346
04/10/2009 13:00	17.6294	22.7872	18.0966	24.9183	18.439
04/10/2009 14:00	19.6027	73.6714	19.3808	22.1215	54.4673
04/10/2009 15:00	16.1327	33.4592	16.2385	21.556	38.0284
04/10/2009 16:00	21.3524	66.3446	21.8282	25.5208	35.7728
04/10/2009 17:00	17.1903	56.5195	18.2387	22.1535	20.9831
04/10/2009 18:00	24.4612	82.9004	23.8735	29.1513	52.4365
04/10/2009 19:00	22.8202	75.8982	23.7669	34.3277	60.6797
04/10/2009 20:00	19.3872	30.4971	19.6761	23.0473	20.7033
04/10/2009 21:00	21.1305	81.6446	20.4076	20.9644	34.1017
04/10/2009 22:00	20.7931	57.458	22.2811	29.4349	55.7771
04/10/2009 23:00	17.4336	34.2083	18.185	27.383	51.1821
05/10/2009 00:00	19.1891	21.2473	19.7771	20.455	29.1669
05/10/2009 01:00	17.3637	25.6203	18.3262	23.4442	26.001
05/10/2009 02:00	12.173	23.7751	13.3417	14.9942	15.7719
05/10/2009 03:00	13.9101	26.5495	13.7421	20.639	37.3051
05/10/2009 04:00	11.6652	42.1115	11.5179	15.6672	14.2056
05/10/2009 05:00	13.1113	37.6616	13.5832	18.2268	15.5552
05/10/2009 06:00	9.7276	22.4855	9.4169	14.4523	24.0512
05/10/2009 07:00	10.4333	22.1565	10.4188	11.8291	27.9875
05/10/2009 08:00	11.6336	13.754	12.0206	13.9357	13.9422
05/10/2009 09:00	9.7404	10.1449	9.1978	9.7895	24.6249
05/10/2009 10:00	9.6122	23.0809	9.7213	12.2625	24.9103
05/10/2009 11:00	10.0728	40.5973	10.2254	12.965	24.5038
05/10/2009 12:00	8.1162	27.8907	8.8452	12.3496	11.3122
05/10/2009 13:00	5.3731	20.3355	5.0757	6.6501	14.4229
05/10/2009 14:00	5.3304	6.0229	6.2205	7.3537	9.1039
05/10/2009 15:00	3.4529	11.2317	2.9217	4.22	6.4219
05/10/2009 16:00	2.9388	7.9448	3.1023	4.4334	7.7232
05/10/2009 17:00	3.3829	5.3159	3.4313	4.5207	9.5706
05/10/2009 18:00	5.1698	9.818	4.8681	6.0999	14.5162
05/10/2009 19:00	5.9531	20.9581	5.6252	8.602	16.0895
05/10/2009 20:00	5.8285	14.8065	6.3289	8.5794	16.3297
05/10/2009 21:00	9.4211	31.0717	9.4428	13.2004	14.6136
05/10/2009 22:00	11.3875	18.2075	11.8871	16.0892	28.6559
05/10/2009 23:00	8.7132	34.9339	8.8678	11.0855	13.3285
06/10/2009 00:00	11.302	16.4621	11.5253	12.1739	27.6986
06/10/2009 01:00	9.6258	31.251	10.6523	14.9548	25.1543
06/10/2009 02:00	12.3142	27.1442	12.3929	16.5544	31.7342
06/10/2009 03:00	10.6757	40.4853	10.9859	14.8012	15.066
06/10/2009 04:00	10.2232	12.6312	10.4621	14.36	16.7374
06/10/2009 05:00	8.0946	23.1345	8.4788	10.2603	16.8713
06/10/2009 06:00	8.3403	23.8068	8.9672	12.8086	15.2627
06/10/2009 07:00	6.7338	9.5798	7.3182	11.4585	19.6366
06/10/2009 08:00	8.2126	9.9129	8.1768	11.9111	18.6754
06/10/2009 09:00	7.1921	25.2605	6.8059	10.2495	8.5978
06/10/2009 10:00	5.0734	14.0723	4.5529	5.1599	14.555
06/10/2009 11:00	6.0453	15.531	6.4746	9.0263	12.1778
06/10/2009 12:00	5.7005	18.2351	6.3151	9.775	8.9941
06/10/2009 13:00	7.9569	14.6988	8.2807	11.794	17.5136
06/10/2009 14:00	8.433	15.5713	9.2841	12.7352	13.6885
06/10/2009 15:00	9.7982	32.6591	10.0892	12.3984	12.612
06/10/2009 16:00	11.022	26.2794	11.1748	15.5131	22.662
06/10/2009 17:00	12.3283	32.5944	12.2123	16.9344	32.5896
06/10/2009 18:00	14.9714	29.4	14.9013	20.5808	15.2574
06/10/2009 19:00	15.2882	57.8165	15.7791	18.0955	39.172
06/10/2009 20:00	11.8775	40.1222	13.2806	18.3921	24.6633
06/10/2009 21:00	14.1217	52.6402	14.1441	15.0922	29.3023
06/10/2009 22:00	13.9047	26.7163	14.2717	14.8362	29.1306
06/10/2009 23:00	14.2543	55.1144	14.9149	22.5687	16.7173
07/10/2009 00:00	14.0259	54.377	14.3529	19.5304	32.7036
07/10/2009 01:00	11.4215	20.6751	12.6627	18.9274	20.7773
07/10/2009 02:00	12.031	14.8082	11.5126	14.8184	29.8697
07/10/2009 03:00	10.5381	27.0449	10.6478	12.1385	21.5147
07/10/2009 04:00	10.3078	34.1268	9.6356	14.3058	13.4648
07/10/2009 05:00	11.5025	13.8114	11.6943	16.9951	27.3223
07/10/2009 06:00	13.5974	50.1407	13.9006	15.4356	29.1395
07/10/2009 07:00	11.9051	12.745	12.5063	17.561	22.8799
07/10/2009 08:00	11.4832	27.1173	12.5116	17.8299	32.7911
07/10/2009 09:00	11.4547	25.9178	11.1549	12.0895	23.5096
07/10/2009 10:00	15.1477	36.5117	16.1454	21.5676	19.3827
07/10/2009 11:00	14.1629	18.894	14.1652	20.699	23.7391
07/10/2009 12:00	10.8439	15.6584	12.0671	16.6511	31.688
07/10/2009 13:00	11.5942	15.424	11.8977	17.9534	26.8631
07/10/2009 14:00	14.5951	57.3349	15.1125	17.6811	17.166
07/10/2009 15:00	10.6345	35.017	10.3309	14.3237	12.7925
07/10/2009 16:00	11.4493	25.1079	12.0046	15.1214	26.0137
07/10/2009 17:00	17.8105	25.1709	17.1689	24.1742	31.0684
07/10/2009 18:00	13.6454	51.113	14.3338	20.2207	25.7327
07/10/2009 19:00	17.7174	68.5442	17.5188	21.2243	18.2895
07/10/2009 20:00	14.3857	42.5724	14.9391	22.4822	33.5864
07/10/2009 21:00	16.9945	39.7869	17.6591	25.0983	33.4943
07/10/2009 22:00	14.7219	26.7344	14.5552	17.2961	38.9969
07/10/2009 23:00	16.4595	42.4798	16.7154	21.4223	40.1016
08/10/2009 00:00	16.1176	40.79	15.6514	22.7975	24.9736
08/10/2009 01:00	13.6559	35.1039	14.1069	16.4169	29.0672
08/10/2009 02:00	12.055	13.6957	12.8994	19.5462	16.2532
08/10/2009 03:00	11.2113	34.3224	11.505	14.7203	25.7634
08/10/2009 04:00	8.562	17.959	8.3664	12.0315	13.8081
08/10/2009 05:00	7.9805	15.4796	7.423	9.5134	20.7962
08/10/2009 06:00	9.8152	29.0332	9.3291	11.3299	16.7519
08/10/2009 07:00	13.2305	23.7261	13.5107	15.7553	16.1188
08/10/2009 08:00	12.3471	20.4462	11.4913	15.7464	21.3794
08/10/2009 09:00	11.7537	44.5299	11.4798	14.2443	32.9529
08/10/2009 10:00	14.2019	49.3517	15.0242	15.7836	18.0452
08/10/2009 11:00	13.3051	37.8594	12.9649	17.5989	15.9204
08/10/2009 12:00	10.908	21.9729	11.1927	14.7796	14.8421
08/10/2009 13:00	12.1819	32.6477	12.879	17.4664	19.1529
08/10/2009 14:00	12.0732	18.0468	12.2936	15.0764	21.4436
08/10/2009 15:00	12.0989	27.5982	11.7511	13.0997	33.0818
08/10/2009 16:00	13.1776	38.7801	13.7809	17.536	18.1779
08/10/2009 17:00	16.4296	60.3093	16.0227	22.1017	42.1961
08/10/2009 18:00	18.2144	42.7444	17.9414	22.7291	43.6111
08/10/2009 19:00	15.6891	17.8164	16.1684	24.4772	19.4671
08/10/2009 20:00	16.9078	33.5282	16.0595	23.9004	35.6456
08/10/2009 21:00	16.2463	28.9128	17.8773	21.765	19.3177
08/10/2009 22:00	14.2021	15.5762	15.2656	21.5207	30.6787
08/10/2009 23:00	16.2128	52.1312	17.1642	24.6907	45.4263
09/10/2009 00:00	12.3241	47.6068	12.0665	14.5961	28.6476
09/10/2009 01:00	16.0224	30.3708	16.2551	17.9203	24.2023
09/10/2009 02:00	14.6832	23.9663	14.958	15.7048	21.8603
